time,f0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,F1,F2,F3,F4,F5,VAD
3.365,363.5,0,0.081644274,0.420176399,2.568324832,0.336033634,0.095255041,-0.556823383,-9.286830494,2.970976534,0.232432107,0.846671384,-0.568898136,0.566794747,-0.339204198,0.302059416,-0.139421219,0.307318662,-0.065294182,-0.120399834,0.187535544,-0.33664933,0.274941433,-0.100878268,-0.013898862,-0.045826358,0.130909715,-0.139706486,0.086721906,0.096552441,-0.269912426,0.221316608,-0.098096713,722.1153048,5606.013634,8292.501571,11109.67977,13341.66614,0.051055634
3.375,395,0,0.07784353,0.341895455,-14.59927368,0.378930012,0.055615815,-0.560860545,-8.769868242,3.032118646,-0.129793566,0.620083863,-0.879476404,0.513673872,-0.247402239,0.537244685,-0.387957762,0.309733177,-0.003724247,-0.293253638,0.50164458,-0.363913463,0.132522145,0.017791221,-0.134298128,-0.019632698,0.219250683,-0.278456135,0.221587096,0.06627847,-0.391486759,0.365757556,-0.132321148,558.1748038,3867.6451,7277.002848,10442.66178,12965.99146,0.056583513
3.385,300.5,1,0.157500616,0.593667759,7.185162721,0.254984381,0.104466991,-0.46247117,-9.885721289,3.229422272,0.36846472,0.457565239,-0.544205808,0.457685674,-0.31949067,0.288506031,-0.328319596,0.227152974,0.052572847,-0.166532015,0.402126722,-0.225841195,0.096170349,-0.068601292,-0.098640042,-0.043021183,0.233521396,-0.201988706,0.121014895,0.055783504,-0.3138953,0.331897203,-0.117915661,456.9288694,3406.380754,9231.309439,10556.28919,12889.69038,0.075027348
3.395,206,1,0.192510691,0.469098796,10.94985706,0.26249617,0.136531925,-0.373717451,-10.76081075,3.83058981,0.897619157,0.051779136,-0.023295437,0.50101225,-0.226008918,-0.200198457,-0.129562096,0.284337039,0.022468943,-0.211658871,0.360997221,-0.156534914,-0.022160293,-0.052502711,0.05295439,0.011078432,-0.028652344,-0.096095361,0.121219387,0.163501113,-0.360417488,0.161342972,0.074909944,297.2916705,3412.287812,10271,10840.84104,12988.70833,0.095675615
3.405,209.5,1,0.101284743,0.370340341,11.76338943,0.272658635,0.147732308,-0.396917679,-11.15653607,4.302694823,1.196654779,-0.319341041,0.254974039,0.46689605,-0.170988254,-0.063318895,-0.053970348,0.190788136,-0.03302376,-0.155360912,0.16738232,-0.02172185,0.07488537,-0.228380678,0.095747234,0.100629468,-0.143501418,0.055475586,0.016342001,0.060697011,-0.140898971,0.045884696,0.084065403,339.2258136,3407.867,8656.480752,9515.561658,11709.01775,0.13408625
3.415,213,1,0.067674081,0.377562884,0.240907232,0.169801966,0.067529077,-0.422549306,-10.78980142,4.911133229,1.548602808,0.101716458,0.438794334,0.478861672,-0.080385455,-0.10891718,-0.17904641,-0.029725847,-0.177946826,-0.088222501,0.301448128,0.076943663,-0.08716627,-0.235870875,0.202177348,0.113106604,-0.233961661,0.058063009,0.063497313,0.042533322,-0.11164604,-0.028586087,0.158064085,388,3344.866283,7687,8595.126422,10917,0.125769247
3.425,213.5,1,0.099776866,0.402237582,-1.179555022,0.138263867,0.072584412,-0.432002305,-10.69500742,5.006246897,1.430135028,-0.262363965,0.242206166,0.418067201,-0.071354396,-0.108646508,0.119648808,0.044006812,-0.206034222,-0.129032923,0.27156673,0.157795984,-0.231505304,-0.154207621,0.196372801,0.050813831,-0.129070981,0.004465574,0.042044253,0.043774688,-0.041310402,-0.049496853,0.055420593,388,2335.307786,4912.682733,7948.066463,11902.58103,0.126965852
3.435,214,1,0.116173041,0.418711489,-0.350728255,0.192767905,0.071396853,-0.428708593,-10.680141,4.822305208,0.890301689,0.021194008,0.293485675,0.239406113,0.003481873,0.090581496,0.12925633,-0.04465462,-0.407936705,-0.145915128,0.26961885,0.162863564,-0.19752218,-0.186242163,0.127882624,0.126511424,-0.075373115,-0.122162435,0.126161911,0.143960757,-0.084780742,-0.085655754,0.024192134,1163.577406,2514.972327,5279.324323,8681.759339,12693.99379,0.127211876
3.445,214,1,0.11329804,0.42543162,0.928214404,0.209434584,0.072869284,-0.416033294,-9.285843246,3.480900135,0.116986311,0.876295654,-0.252080513,0.476045548,-0.226555351,0.189036878,-0.133189781,0.11020622,-0.095602433,0.085389056,0.090063198,-0.095214019,0.064079991,-0.213028976,-0.049018864,-0.033552185,0.003333189,-0.032624381,0.113926082,-0.031871467,0.029785126,-0.00536237,0.052754483,840.1352235,2280.701439,3910.312545,7902.734183,10882.15112,0.136298209
3.455,214,1,0.105824043,0.386337522,1.050509966,0.140190637,0.071774137,-0.401979819,-8.070515229,2.877969289,-0.398788627,1.040384441,-0.598772177,0.878988763,-0.504285144,0.425991208,-0.214623419,-0.088349686,-0.291819085,0.034826184,0.131110842,-0.172232281,0.087869852,-0.193825693,0.21512093,-0.051346683,0.321770208,-0.19099686,-0.103004501,0.08060789,-0.013115532,-0.099885454,0.164980389,251.9162639,1762.337792,2664.889381,6761,9618.107642,0.172957031
3.465,213.5,1,0.106760597,0.397583453,1.312310619,0.159655471,0.073566206,-0.40442843,-7.890535359,3.372669231,-0.613138098,1.116138913,-0.811801936,0.860881066,-0.655596916,0.248596881,-0.304791251,-0.265971352,0.127908136,-0.279164942,0.507983607,-0.334674865,-0.088436084,0.018235177,0.165530363,0.000337998,0.219171847,-0.088281831,-0.335334066,0.447694438,-0.28979586,-0.02442155,0.097396836,280,1904.729737,3316,6773.244501,9783.353871,0.173545871
3.475,212,1,0.109146895,0.393617962,2.392149994,0.164012802,0.074278101,-0.412169889,-7.502404332,3.502006082,-0.739951475,1.092341851,-0.832534575,0.815703806,-0.845002232,0.329550593,-0.355273856,-0.337194893,0.230989564,-0.25175205,0.544493703,-0.334854393,-0.050747669,0.070827679,0.170921871,-0.087121753,0.253898225,-0.13906143,-0.30196725,0.479075116,-0.341272107,0.002520676,0.126862668,280,2004.44334,3304.550927,6747.562393,9723.238107,0.200077155
3.485,209.5,1,0.104383447,0.400034778,3.481009047,0.177819578,0.078475179,-0.410570778,-7.350660049,3.676496501,-0.853293638,1.067444638,-0.788441046,0.815473197,-0.812467511,0.171285689,-0.290298636,-0.30445783,0.316572318,-0.202383836,0.558995599,-0.374770816,-0.127096652,0.149266456,0.178015355,-0.213998717,0.253859097,-0.104833357,-0.313234983,0.515086495,-0.358457549,0.019555274,0.112972311,1245.679774,2805.51199,5156.962992,8258.603554,11475.75278,0.252363056
3.495,206.5,1,0.113164085,0.451719461,2.236285062,0.14367177,0.089242935,-0.412765757,-7.173462276,3.598351339,-0.852157434,0.911120368,-0.685975723,0.882864672,-0.919172308,0.179312294,-0.335509254,-0.188732604,0.225321822,-0.047845766,0.456629823,-0.327650916,-0.230460619,0.286474951,0.030676069,-0.208852795,0.359155883,-0.273427746,-0.185221947,0.475178742,-0.245868532,-0.171032294,0.276718443,1312.646166,2824.494368,6816.95895,9604,13092,0.2559625
3.505,203,1,0.123890958,0.51313138,2.860573492,0.147684454,0.081680742,-0.419276566,-7.015254161,3.435067923,-0.72344141,0.826619532,-0.678207955,0.901562149,-0.966085713,0.197063383,-0.45926048,0.044819302,0.084421617,0.122397831,0.320077667,-0.324879934,-0.191729938,0.197542372,0.086808786,-0.276161493,0.407590144,-0.30720601,-0.092148007,0.427540128,-0.222003883,-0.205463124,0.252766838,591.7564359,2239.976057,6848,9636.70855,13202.39136,0.26035895
3.515,197,1,0.129346387,0.532087306,3.477235019,0.153175149,0.080663724,-0.415186051,-6.99777894,3.346695449,-0.6369778,0.789585477,-0.75202206,0.943669488,-1.068910791,0.134337423,-0.381825307,0.176342931,-0.042475432,0.154775186,0.381058317,-0.392546358,-0.221136049,0.305774892,0.036744771,-0.445756299,0.477858533,-0.192718432,-0.132078114,0.352004898,-0.124722994,-0.248955578,0.19967817,602.4869628,2261,6826.01334,9614.532442,13308,0.262827954
3.525,192,1,0.135543637,0.544017599,-0.78608412,0.175485161,0.069696321,-0.39929618,-7.021676326,3.321051656,-0.70116892,0.921945564,-0.699247132,0.765304692,-1.058280153,0.214173058,-0.441265366,0.230686899,0.157651607,0.057491337,0.256743103,-0.249146467,-0.206826201,0.279822791,0.015060064,-0.416559209,0.351633183,-0.234047353,0.043687492,0.33285843,-0.218408428,-0.178703809,0.240574243,508.7558847,1483.102222,4701.283218,8172.699068,11393.77571,0.279039541
3.535,190.5,1,0.091548147,0.447134575,2.063016239,0.114367721,0.07547159,-0.375640969,-6.996531529,3.431819238,-0.87210357,1.014378326,-0.754790686,0.70960753,-0.986155134,0.118873164,-0.441325435,0.23152284,0.341205254,-0.016615332,0.246960137,-0.234154241,-0.164695539,0.208488784,-0.0247447,-0.308543075,0.184490633,-0.15151437,0.015810127,0.371984344,-0.306014142,-0.116169985,0.3648625,388,668,2425.980816,6790.019184,9388,0.279456471
3.545,189.5,1,0.085116296,0.381177003,11.86338633,0.160130046,0.075744681,-0.358906669,-7.07998044,3.448085398,-0.914816045,1.05788835,-0.710522094,0.602255888,-1.018780758,0.045041232,-0.422647374,0.247582086,0.355195497,-0.046936975,0.23584336,-0.141315383,-0.174791629,0.209389038,-0.076264684,-0.299685785,0.17932524,-0.109950025,0.013907126,0.28329111,-0.220862987,-0.159676381,0.406618623,388,717.8164128,2306.96064,6899.262307,9338.183587,0.27954438
3.555,189,1,0.133751451,0.443457443,11.4521685,0.253116337,0.085291963,-0.353920556,-7.138227845,3.398716824,-0.983209237,1.047200416,-0.607783091,0.54815004,-0.996695184,0.056689054,-0.470781257,0.218480285,0.295172815,-0.024177444,0.229578115,-0.113526481,-0.125231616,0.189610427,-0.106733033,-0.338348441,0.233680171,-0.069776548,-0.056333391,0.291981648,-0.209276314,-0.169595201,0.36946493,515.1759064,1479.463681,4334.421473,7970.483637,10601.35843,0.279580167
3.565,189,1,0.142272622,0.476601155,11.03245703,0.174454087,0.092332925,-0.355335687,-7.203055627,3.347467323,-1.131141254,1.014966701,-0.636620413,0.665389155,-0.963582863,0.022113632,-0.353006387,0.160025333,0.306910035,-0.031274104,0.29762648,-0.27837622,-0.113843952,0.211162359,-0.036829998,-0.430706885,0.325813375,-0.088694329,-0.10987244,0.36463667,-0.29439181,-0.103061493,0.298636843,677.299333,2306.958509,6787.917017,9502.065195,12178.25784,0.325953031
3.575,189,1,0.127351183,0.514485066,13.9200739,0.234646315,0.07766219,-0.356931378,-7.394594483,3.146067546,-1.330288648,0.92165264,-0.746066373,0.670383499,-0.99659551,-0.013610299,-0.248555491,0.091830185,0.316607415,-0.171967508,0.307485312,-0.341870936,-0.112864773,0.292554669,-0.066228578,-0.324217785,0.35034921,-0.085465711,-0.103862724,0.340043545,-0.297234376,-0.106707365,0.295090518,679.939527,2283,6740,9871.491924,12175.49192,0.326260494
3.585,190,1,0.127287084,0.48745343,15.98395813,0.197329249,0.087216013,-0.374081166,-7.485068602,3.359637906,-1.312742365,1.029903633,-0.723943572,0.766815091,-0.924056744,-0.096318267,0.005780557,-0.004521772,0.436763735,-0.179289355,0.350439044,-0.343144118,-0.125738702,0.346889225,-0.152005395,-0.311166454,0.269766369,-0.029041513,-0.179139251,0.39880117,-0.272419267,-0.117548745,0.291965819,740.2532111,2291.821613,6676.568402,9811.326712,12269.4949,0.326260699
3.595,192.5,1,0.13902472,0.445027436,13.79027445,0.273442428,0.092407976,-0.391116872,-7.422289006,3.521426403,-1.2138079,1.184792468,-0.689923944,0.842340028,-0.873955498,-0.017004149,0.040844038,0.026329033,0.531374744,-0.18739145,0.403864471,-0.366014365,-0.106236371,0.259658749,-0.172445956,-0.334873603,0.205311923,-0.002702519,-0.208020919,0.427578218,-0.285024858,-0.037296834,0.207524471,840,2330.565664,6589,9728.982911,12417.14842,0.326261514
3.605,196.5,1,0.167669843,0.415100288,10.08654057,0.234130784,0.088612721,-0.39793268,-7.448565663,3.524728811,-1.168721915,1.248885016,-0.725932241,0.800641935,-0.738331834,0.022131712,-0.051241649,0.049989383,0.534640904,-0.1968002,0.323288238,-0.295152097,-0.102073909,0.124219748,-0.124963657,-0.253351277,0.154104948,0.001575976,-0.160435191,0.375085926,-0.292985319,-0.019308667,0.186008029,1370.433197,3104.851895,6589,9703.347329,12519.25534,0.326261519
3.615,199.5,1,0.142505135,0.386549346,7.423079317,0.226774667,0.1109375,-0.388907009,-7.449027316,3.472695915,-1.142054955,1.271122445,-0.850358751,0.797918444,-0.644064155,0.010216089,-0.044240289,0.051211204,0.557819714,-0.174950382,0.260930255,-0.180039236,-0.106699354,0.013174047,-0.050140614,-0.242681428,0.13529488,-0.061464193,-0.096125164,0.352697054,-0.250356835,-0.056798761,0.176117768,2166.509013,4254.19204,6580.894967,9516.932894,12605.10503,0.326261519
3.625,200.5,1,0.137867817,0.357120808,3.460784431,0.19171658,0.111414058,-0.373521338,-7.473022782,3.448384202,-1.107007938,1.199962253,-0.902279512,0.781575494,-0.643717398,0.014984461,-0.016890386,0.05752484,0.512033377,-0.091425589,0.22965795,-0.173829493,-0.083781357,5.71E-07,-0.005176405,-0.306024494,0.167030885,-0.100340814,-0.100577317,0.379946268,-0.224656336,-0.083890784,0.134624882,2153,4234.331545,6551.893074,9345,12545.70612,0.293635127
3.635,201,1,0.155231902,0.387026429,1.303500688,0.194348816,0.106251599,-0.372351757,-7.584560016,3.555526223,-1.079733906,1.100301176,-0.824910065,0.744462415,-0.550088573,0.009954413,0.035187967,0.049972514,0.414582672,0.020464684,0.196896471,-0.243664983,-0.091983889,0.070255025,-0.028974034,-0.327130437,0.183838818,-0.048935772,-0.14896445,0.375586869,-0.182198291,-0.135349504,0.141579494,1660.493504,3393.490142,5609.722442,8281.534647,11384.77979,0.279959557
3.645,201,1,0.103973714,0.432766,1.943181909,0.13677132,0.116410331,-0.367122407,-7.617125302,3.550146585,-1.04714472,1.12170979,-0.798410158,0.774774612,-0.494010616,0.041783294,0.044695494,-0.011652654,0.348275038,0.042836831,0.24467219,-0.320667133,-0.114588804,0.122291506,-0.045878437,-0.305991458,0.170891829,0.021511769,-0.160472563,0.306365866,-0.108778655,-0.197895144,0.140894642,683.3585564,2790.97964,4959.51776,7492.899487,10614.03047,0.245979023
3.655,0,0,0,0,0,0,0,-0.364873626,-7.641149802,3.453499786,-0.938647701,1.192378097,-0.848737273,0.838858435,-0.521174891,0.030704519,0.047832722,-0.07861615,0.300139332,-0.015747539,0.246808057,-0.373027317,-0.104772342,0.132144001,0.001702983,-0.310975359,0.217437755,0.092477305,-0.181732292,0.267539519,-0.103171577,-0.235178195,0.121303629,510.4288786,3000.652414,5794.340677,8499.931699,11461.4741,0.240196087
3.665,0,0,0,0,0,0,0,-0.363863151,-7.690339135,3.392446505,-0.782592871,1.256279064,-0.884120664,0.898669951,-0.53983013,-0.001140451,0.131842475,-0.075257212,0.256111708,-0.103215776,0.164317601,-0.334747353,-0.091499547,0.066677227,0.07318632,-0.251210744,0.253300041,0.108643329,-0.174679136,0.23256293,-0.105086249,-0.20150137,0.080273116,581,1055,4862.589056,7546.252531,10358.57417,0.210146729
3.675,0,0,0,0,0,0,0,-0.37284793,-7.723380921,3.348741434,-0.714089672,1.318317556,-0.935184717,0.804068978,-0.553673183,-0.047365635,0.165908557,-0.173141656,0.175918194,-0.08502034,0.140652341,-0.273312188,-0.095391986,0.022057193,0.146863153,-0.14795954,0.17610272,0.056894621,-0.099992288,0.184271913,-0.104574914,-0.14203565,0.015957961,656.2968523,1321.87492,6556.036475,9412.015637,12452.32291,0.198844569
3.685,0,0,0,0,0,0,0,0,-7.797338899,3.360595762,-0.831105027,1.289246225,-1.083411814,0.560234737,-0.501957817,-0.167822385,0.150650237,-0.275401722,0.198683385,0.002972194,0.162417728,-0.263653249,-0.127742246,0.106451708,0.120981527,-0.201897032,0.11935722,0.035752069,-0.056804584,0.225807086,-0.133998571,-0.175944518,0.094133947,791.6552801,1861.915933,6484.256427,9324,12477.91593,0.16212158
3.695,0,0,0,0,0,0,0,0,-7.851375127,3.232195091,-0.959292065,1.293355196,-1.209541168,0.541399257,-0.431334823,-0.17288173,0.080206002,-0.312827563,0.338541599,-0.044386523,0.189455965,-0.2683888,-0.18181234,0.180066169,0.025360529,-0.134553634,0.055553157,0.078069184,-0.045852824,0.199491386,-0.118619177,-0.211845736,0.203322985,713.1225814,2523.809246,6620.855644,9349.366531,12472.90544,0
